Time,Light
7796,34
7797,35
7798,40
7799,38
7800,43
7801,43
7802,46
7803,47
7804,49
7805,52
7806,54
7807,54
7808,54
7809,57
7810,57
7811,58
7812,61
7813,62
7814,64
7815,65
7816,65
7817,66
7818,67
7819,68
7820,67
7821,70
7822,69
7823,72
7824,71
7825,72
7826,71
7827,72
7828,73
7829,73
7830,72
7831,73
7832,72
7833,71
7834,70
7835,71
7836,72
7837,71
7838,72
7839,69
7840,69
7841,69
7842,68
7843,69
7844,68
7845,68
7846,69
7847,70
7848,69
7849,68
7850,68
7851,68
7852,67
7853,69
7854,69
7855,69
7856,68
7857,68
7858,68
7859,68
7860,66
7861,67
7862,65
7863,65
7864,64
7865,62
7866,62
7867,59
7868,59
7869,57
7870,57
7871,53
7872,52
7873,51
7874,52
7875,49
7876,49
7877,48
7878,47
7879,47
7880,44
7881,44
7882,43
7883,42
7884,43
7885,42
7886,44
7887,42
7888,40
7889,41
7890,38
7891,41
7892,38
7893,39
7894,40
7895,39
7896,36
7897,38
7898,38
7899,37
7900,37
7901,37
7902,37
7903,35
7904,36
7905,36
7906,35
7907,36
7908,36
7909,36
7910,35
7911,35
7912,35
7913,35
7914,35
7915,36
7916,36
7917,34
7918,34
7919,35
7920,33
7921,36
7922,35
7923,32
7924,34
7925,33
7926,35
7927,34
7928,34
7929,34
7930,31
7931,32
7932,33
7933,31
7934,31
7935,30
7936,30
7937,28
7938,28
7939,29
7940,28
7941,26
7942,26
7943,28
7944,26
7945,26
7946,26
7947,25
7948,25
7949,24
7950,24
7951,25
7952,24
7953,23
7954,22
7955,23
7956,22
7957,23
7958,22
7959,21
7960,21
7961,23
7962,20
7963,20
7964,21
7965,19
7966,20
7967,19
7968,20
7969,18
7970,18
7971,17
7972,17
7973,18
7974,17
7975,17
7976,16
7977,17
7978,16
7979,16
7980,17
7981,16
7982,16
7983,16
7984,17
7985,16
7986,14
7987,15
7988,15
7989,15
7990,12
7991,15
7992,15
7993,14
7994,14
7995,14
7996,13
7997,15
7998,15
7999,16
8000,15
8001,17
8002,17
8003,17
8004,18
8005,17
8006,18
8007,20
8008,19
8009,18
8010,20
8011,21
8012,22
8013,24
8014,22
8015,23
8016,23
8017,24
8018,25
8019,27
8020,26
8021,28
8022,27
8023,28
8024,28
8025,29
8026,30
8027,30
8028,30
8029,31
8030,31
8031,32
8032,34
8033,34
8034,34
8035,37
8036,35
8037,36
8038,40
8039,38
8040,41
8041,40
8042,42
8043,42
8044,44
8045,43
8046,42
8047,45
8048,45
8049,45
8050,45
8051,46
8052,47
8053,48
8054,49
8055,48
8056,50
8057,49
8058,49
8059,50
8060,50
8061,49
8062,50
8063,48
8064,48
8065,49
8066,47
8067,47
8068,45
8069,45
8070,42
8071,42
8072,39
8073,39
8074,40
8075,37
8076,37
8077,38
8078,35
8079,36
8080,35
8081,35
8082,32
8083,33
8084,31
8085,32
8086,33
8087,31
8088,30
8089,30
8090,31
8091,29
8092,30
8093,29
8094,29
8095,28
8096,28
8097,27
8098,28
8099,29
8100,28
8101,27
8102,27
8103,27
8104,28
8105,26
8106,27
8107,24
8108,26
8109,26
8110,26
8111,24
8112,26
8113,26
8114,26
8115,24
8116,26
8117,23
8118,25
8119,25
8120,25
8121,25
8122,23
8123,25
8124,22
8125,23
8126,22
8127,23
8128,23
8129,23
8130,24
8131,23
8132,24
8133,23
8134,25
8135,23
8136,24
8137,25
8138,24
8139,26
8140,26
8141,26
8142,26
8143,26
8144,24
8145,24
8146,27
8147,27
8148,27
8149,26
8150,26
8151,26
8152,27
8153,26
8154,25
8155,27
8156,26
8157,26
8158,27
8159,27
8160,28
8161,28
8162,28
8163,28
8164,27
8165,27
8166,25
8167,26
8168,26
8169,25
8170,25
8171,25
8172,22
8173,23
8174,24
8175,23
8176,22
8177,23
8178,23
8179,20
8180,22
8181,20
8182,20
8183,21
8184,20
8185,20
8186,20
8187,19
8188,19
8189,19
8190,18
8191,20
8192,19
8193,18
8194,20
8195,20
8196,19
8197,19
8198,20
8199,19
8200,20
8201,19
8202,20
8203,19
8204,19
8205,19
8206,22
8207,20
8208,21
8209,21
8210,21
8211,22
8212,23
8213,21
8214,23
8215,21
8216,22
8217,24
8218,24
8219,23
8220,24
8221,24
8222,23
8223,23
8224,23
8225,25
8226,25
8227,23
8228,25
8229,24
8230,24
8231,26
8232,25
8233,26
8234,27
8235,29
8236,29
8237,31
8238,32
8239,32
8240,34
8241,34
8242,36
8243,36
8244,35
8245,38
8246,38
8247,38
8248,40
8249,39
8250,41
8251,39
8252,41
8253,42
8254,42
8255,44
8256,43
8257,44
8258,42
8259,45
8260,43
8261,46
8262,45
8263,42
8264,43
8265,43
8266,42
8267,42
8268,39
8269,39
8270,36
8271,38
8272,35
8273,35
8274,34
8275,32
8276,33
8277,31
8278,32
8279,32
8280,31
8281,29
8282,29
8283,29
8284,29
8285,28
8286,28
8287,28
8288,28
8289,27
8290,28
8291,28
8292,26
8293,24
8294,24
8295,24
8296,24
8297,24
8298,25
8299,23
8300,23
8301,24
8302,22
8303,21
8304,20
8305,21
8306,22
8307,21
8308,18
8309,18
8310,19
8311,18
8312,19
8313,17
8314,19
8315,19
8316,17
8317,18
8318,17
8319,17
8320,17
8321,16
8322,16
8323,16
8324,16
8325,15
8326,16
8327,15
8328,15
8329,15
8330,15
8331,16
8332,17
8333,16
8334,17
8335,17
8336,17
8337,20
8338,20
8339,21
8340,20
8341,20
8342,21
8343,23
8344,22
8345,23
8346,23
8347,26
8348,25
8349,26
8350,25
8351,26
8352,26
8353,28
8354,28
8355,29
8356,28
8357,28
8358,30
8359,30
8360,30
8361,29
8362,32
8363,32
8364,33
8365,33
8366,33
8367,34
8368,34
8369,36
8370,35
8371,34
8372,36
8373,38
8374,36
8375,40
8376,39
8377,38
8378,39
8379,38
8380,41
8381,41
8382,39
8383,41
8384,42
8385,42
8386,42
8387,42
8388,42
8389,41
8390,43
8391,43
8392,44
8393,42
8394,44
8395,42
8396,42
8397,45
8398,45
8399,45
8400,46
8401,46
8402,46
8403,46
8404,46
8405,48
8406,50
8407,50
8408,48
8409,48
8410,49
8411,50
8412,49
8413,51
8414,51
8415,51
8416,52
8417,53
8418,51
8419,53
8420,51
8421,51
8422,51
8423,50
8424,52
8425,52
8426,52
8427,52
8428,54
8429,56
8430,54
8431,56
8432,57
8433,60
8434,60
8435,62
8436,64
8437,68
8438,67
8439,69
8440,71
8441,72
8442,73
8443,72
8444,73
8445,74
8446,77
8447,76
8448,76
8449,78
8450,80
8451,79
8452,79
8453,80
8454,80
8455,80
8456,81
8457,81
8458,81
8459,82
8460,82
8461,84
8462,84
8463,83
8464,83
8465,81
8466,80
8467,80
8468,78
8469,77
8470,77
8471,76
8472,76
8473,74
8474,74
8475,72
8476,71
8477,72
8478,69
8479,68
8480,68
8481,67
8482,66
8483,68
8484,66
8485,66
8486,65
8487,66
8488,65
8489,65
8490,65
8491,64
8492,64
8493,64
8494,63
8495,63
8496,62
8497,61
8498,59
8499,57
8500,55
8501,52
8502,52
8503,49
8504,47
8505,45
8506,44
8507,43
8508,40
8509,39
8510,40
8511,38
8512,35
8513,35
8514,34
8515,34
8516,31
8517,32
8518,30
8519,30
8520,29
8521,29
8522,29
8523,27
8524,27
8525,26
8526,25
8527,28
8528,25
8529,26
8530,26
8531,25
8532,26
8533,24
8534,25
8535,24
8536,25
8537,25
8538,26
8539,26
8540,24
8541,25
8542,25
8543,24
8544,26
8545,25
8546,25
8547,25
8548,25
8549,24
8550,24
8551,24
8552,25
8553,26
8554,26
8555,24
8556,25
8557,24
8558,25
8559,24
8560,26
8561,25
8562,26
8563,26
8564,24
8565,24
8566,24
8567,26
8568,26
8569,27
8570,26
8571,25
8572,25
8573,26
8574,26
8575,27
8576,28
8577,26
8578,26
8579,28
8580,27
8581,27
8582,26
8583,28
8584,27
8585,29
8586,29
8587,27
8588,28
8589,28
8590,29
8591,29
8592,29
8593,28
8594,28
8595,27
8596,28
8597,28
8598,29
8599,28
8600,26
8601,26
8602,25
8603,24
8604,24
8605,23
8606,23
8607,21
8608,22
8609,22
8610,21
8611,20
8612,19
8613,19
8614,21
8615,19
8616,19
8617,20
8618,18
8619,18
8620,19
8621,18
8622,18
8623,16
8624,17
8625,18
8626,17
8627,17
8628,17
8629,17
8630,17
8631,17
8632,17
8633,17
8634,16
8635,16
8636,17
8637,17
8638,16
8639,15
8640,16
8641,17
8642,15
8643,15
8644,16
8645,15
8646,16
8647,16
8648,16
8649,15
8650,17
8651,15
8652,16
8653,15
8654,15
8655,17
8656,16
8657,15
8658,16
8659,16
8660,15
8661,15
8662,15
8663,16
8664,17
8665,16
8666,16
8667,15
8668,16
8669,16
8670,15
8671,16
8672,16
8673,17
8674,15
8675,16
8676,16
8677,16
8678,16
8679,15
8680,17
8681,15
8682,16
8683,16
8684,16
8685,15
8686,15
8687,16
8688,15
8689,16
8690,16
8691,14
8692,16
8693,16
8694,15
8695,16
8696,14
8697,14
8698,15
8699,14
8700,14
8701,16
8702,14
8703,14
8704,13
8705,14
8706,14
8707,14
8708,12
8709,14
8710,14
8711,12
8712,13
8713,13
8714,11
8715,13
8716,10
8717,13
8718,12
8719,12
8720,11
8721,11
8722,11
8723,12
8724,10
8725,11
8726,12
8727,12
8728,11
8729,11
8730,9
8731,12
8732,9
8733,9
8734,12
8735,11
8736,12
8737,10
8738,12
8739,12
8740,11
8741,12
8742,11
8743,11
8744,12
8745,13
8746,10
8747,12
8748,12
8749,12
8750,14
8751,12
8752,13
8753,13
8754,13
8755,14
8756,13
8757,12
8758,14
8759,15
8760,14
8761,15
8762,15
8763,15
8764,16
8765,17
8766,17
8767,20
8768,20
8769,23
8770,24
8771,27
8772,26
8773,29
8774,30
8775,32
8776,34
8777,37
8778,39
8779,39
8780,42
8781,44
8782,42
8783,44
8784,46
8785,47
8786,49
8787,49
8788,51
8789,52
8790,52
8791,54
8792,53
8793,54
8794,54
8795,57
8796,56
8797,57
8798,58
8799,60
8800,57
8801,57
8802,59
8803,59
8804,58
8805,60
8806,60
8807,59
8808,61
8809,61
8810,61
8811,62
8812,62
8813,62
8814,60
8815,62
8816,62
8817,62
8818,61
8819,62
8820,62
8821,61
8822,62
8823,61
8824,61
8825,63
8826,63
8827,61
8828,61
8829,63
8830,64
8831,62
8832,63
8833,61
8834,62
8835,62
8836,60
8837,62
8838,60
8839,60
8840,60
8841,61
8842,59
8843,58
8844,59
8845,59
8846,60
8847,58
8848,58
8849,58
8850,60
8851,57
8852,58
8853,58
8854,57
8855,56
8856,59
8857,57
8858,58
8859,57
8860,57
8861,58
8862,57
8863,56
8864,59
8865,59
8866,60
8867,59
8868,59
8869,59
8870,60
8871,60
8872,60
8873,62
8874,62
8875,61
8876,61
8877,62
8878,62
8879,61
8880,61
8881,63
8882,62
8883,63
8884,63
8885,62
8886,62
8887,62
8888,63
8889,63
8890,63
8891,64
8892,62
8893,64
8894,64
8895,63
8896,63
8897,63
8898,60
8899,61
8900,60
8901,59
8902,57
8903,55
8904,56
8905,54
8906,52
8907,51
8908,48
8909,50
8910,47
8911,46
8912,46
8913,46
8914,46
8915,43
8916,42
8917,41
8918,41
8919,41
8920,40
8921,41
8922,39
8923,39
8924,40
8925,39
8926,39
8927,40
8928,39
8929,36
8930,36
8931,37
8932,34
8933,35
8934,35
8935,34
8936,34
8937,33
8938,33
8939,32
8940,31
8941,31
8942,31
8943,31
8944,30
8945,30
8946,28
8947,28
8948,28
8949,28
8950,26
8951,28
8952,26
8953,28
8954,28
8955,26
8956,26
8957,27
8958,25
8959,26
8960,24
8961,25
8962,25
8963,24
8964,25
8965,25
8966,28
8967,27
8968,26
8969,28
8970,30
8971,30
8972,32
8973,33
8974,32
8975,35
8976,36
8977,35
8978,36
8979,36
8980,37
8981,40
8982,40
8983,40
8984,40
8985,41
8986,43
8987,42
8988,44
8989,44
8990,43
8991,43
8992,44
8993,45
8994,46
8995,46
8996,44
8997,47
8998,46
8999,46
9000,44
9001,45
9002,46
9003,44
9004,46
9005,44
9006,43
9007,45
9008,43
9009,43
9010,43
9011,43
9012,44
9013,44
9014,44
9015,42
9016,42
9017,44
9018,41
9019,43
9020,43
9021,44
9022,42
9023,42
9024,42
9025,42
9026,42
9027,42
9028,42
9029,40
9030,41
9031,41
9032,40
9033,36
9034,38
9035,35
9036,36
9037,33
9038,34
9039,31
9040,31
9041,28
9042,29
9043,27
9044,28
9045,26
9046,25
9047,25
9048,24
9049,25
9050,26
9051,23
9052,24
9053,25
9054,21
9055,22
9056,23
9057,24
9058,21
9059,21
9060,20
9061,23
9062,20
9063,22
9064,22
9065,21
9066,20
9067,22
9068,21
9069,23
9070,21
9071,22
9072,22
9073,22
9074,22
9075,21
9076,20
9077,21
9078,18
9079,19
9080,21
9081,18
9082,19
9083,20
9084,21
9085,20
9086,21
9087,19
9088,20
9089,20
9090,19
9091,19
9092,19
9093,18
9094,18
9095,18
9096,18
9097,18
9098,20
9099,18
9100,19
9101,20
9102,20
9103,19
9104,19
9105,20
9106,20
9107,21
9108,20
9109,19
9110,19
9111,19
9112,18
9113,20
9114,19
9115,19
9116,21
9117,20
9118,22
9119,20
9120,20
9121,19
9122,19
9123,21
9124,21
9125,20
9126,19
9127,22
9128,19
9129,21
9130,19
9131,20
9132,20
9133,21
9134,20
9135,20
9136,20
9137,20
9138,20
9139,18
9140,18
9141,18
9142,18
9143,19
9144,18
9145,17
9146,17
9147,18
9148,17
9149,20
9150,20
9151,18
9152,18
9153,19
9154,16
9155,18
9156,16
9157,17
9158,19
9159,18
9160,17
9161,18
9162,18
9163,17
9164,17
9165,20
9166,19
9167,19
9168,19
9169,21
9170,22
9171,23
9172,25
9173,24
9174,26
9175,25
9176,27
9177,26
9178,28
9179,29
9180,31
9181,30
9182,30
9183,32
9184,33
9185,33
9186,34
9187,34
9188,34
9189,35
9190,37
9191,37
9192,37
9193,38
9194,37
9195,39
9196,38
9197,39
9198,41
9199,42
9200,40
9201,41
9202,44
9203,43
9204,45
9205,46
9206,45
9207,46
9208,46
9209,48
9210,48
9211,48
9212,49
9213,50
9214,52
9215,52
9216,53
9217,53
9218,53
9219,52
9220,55
9221,54
9222,53
9223,55
9224,55
9225,54
9226,55
9227,56
9228,54
9229,55
9230,54
9231,55
9232,54
9233,53
9234,51
9235,50
9236,49
9237,46
9238,44
9239,42
9240,41
9241,41
9242,39
9243,39
9244,37
9245,37
9246,36
9247,35
9248,34
9249,33
9250,32
9251,32
9252,29
9253,30
9254,29
9255,29
9256,28
9257,28
9258,27
9259,27
9260,25
9261,25
9262,26
9263,26
9264,25
9265,25
9266,24
9267,25
9268,24
9269,24
9270,23
9271,22
9272,23
9273,23
9274,21
9275,20
9276,20
9277,20
9278,21
9279,20
9280,19
9281,21
9282,19
9283,18
9284,19
9285,20
9286,18
9287,17
9288,20
9289,17
9290,17
9291,17
9292,18
9293,18
9294,16
9295,17
9296,18
9297,18
9298,17
9299,17
9300,17
9301,17
9302,18
9303,18
9304,18
9305,17
9306,20
9307,18
9308,18
9309,18
9310,19
9311,21
9312,20
9313,20
9314,21
9315,22
9316,21
9317,21
9318,20
9319,22
9320,22
9321,22
9322,23
9323,23
9324,23
9325,22
9326,24
9327,24
9328,22
9329,23
9330,23
9331,23
9332,22
9333,23
9334,23
9335,24
9336,23
9337,23
9338,22
9339,24
9340,22
9341,22
9342,22
9343,23
9344,23
9345,21
9346,21
9347,23
9348,23
9349,23
9350,21
9351,21
9352,21
9353,22
9354,20
9355,22
9356,22
9357,21
9358,22
9359,20
9360,20
9361,22
9362,22
9363,22
9364,22
9365,22
9366,20
9367,22
9368,21
9369,24
9370,21
9371,22
9372,25
9373,25
9374,24
9375,26
9376,26
9377,24
9378,25
9379,25
9380,27
9381,27
9382,26
9383,26
9384,28
9385,28
9386,29
9387,29
9388,29
9389,30
9390,30
9391,29
9392,30
9393,30
9394,30
9395,29
9396,31
9397,31
9398,33
9399,33
9400,35
9401,34
9402,35
9403,37
9404,40
9405,40
9406,42
9407,44
9408,44
9409,45
9410,46
9411,47
9412,48
9413,50
9414,49
9415,50
9416,52
9417,52
9418,53
9419,53
9420,55
9421,53
9422,57
9423,57
9424,57
9425,58
9426,56
9427,57
9428,59
9429,57
9430,57
9431,58
9432,59
9433,57
9434,58
9435,55
9436,55
9437,54
9438,54
9439,52
9440,52
9441,52
9442,52
9443,49
9444,49
9445,49
9446,48
9447,47
9448,47
9449,46
9450,46
9451,45
9452,46
9453,45
9454,43
9455,44
9456,43
9457,43
9458,44
9459,43
9460,42
9461,44
9462,41
9463,40
9464,42
9465,40
9466,42
9467,39
9468,40
9469,39
9470,37
9471,37
9472,38
9473,37
9474,36
9475,35
9476,35
9477,33
9478,32
9479,34
9480,34
9481,33
9482,32
9483,32
9484,31
9485,29
9486,30
9487,30
9488,30
9489,29
9490,30
9491,28
9492,30
9493,29
9494,28
9495,29
9496,27
9497,29
9498,29
9499,29
9500,31
9501,30
9502,32
9503,33
9504,34
9505,35
9506,37
9507,37
9508,40
9509,40
9510,40
9511,43
9512,43
9513,43
9514,44
9515,45
9516,47
9517,47
9518,47
9519,48
9520,49
9521,50
9522,51
9523,51
9524,51
9525,50
9526,54
9527,51
9528,52
9529,54
9530,53
9531,54
9532,55
9533,55
9534,56
9535,55
9536,56
9537,55
9538,58
9539,57
9540,58
9541,57
9542,59
9543,57
9544,58
9545,59
9546,59
9547,60
9548,58
9549,59
9550,60
9551,58
9552,59
9553,61
9554,61
9555,59
9556,61
9557,60
9558,60
9559,61
9560,62
9561,61
9562,62
9563,61
9564,60
9565,60
9566,61
9567,58
9568,59
9569,58
9570,57
9571,54
9572,55
9573,55
9574,54
9575,52
9576,52
9577,53
9578,50
9579,52
9580,51
9581,51
9582,48
9583,48
9584,50
9585,48
9586,47
9587,49
9588,46
9589,48
9590,46
9591,46
9592,47
9593,45
9594,47
9595,44
9596,44
9597,46
9598,44
9599,45
9600,46
9601,46
9602,45
9603,45
9604,46
9605,45
9606,44
9607,46
9608,45
9609,44
9610,44
9611,44
9612,45
9613,45
9614,45
9615,45
9616,43
9617,42
9618,40
9619,39
9620,40
9621,38
9622,38
9623,36
9624,35
9625,36
9626,33
9627,33
9628,32
9629,32
9630,30
9631,31
9632,30
9633,28
9634,28
9635,29
9636,28
9637,27
9638,26
9639,25
9640,28
9641,27
9642,25
9643,24
9644,24
9645,24
9646,23
9647,23
9648,23
9649,24
9650,22
9651,22
9652,24
9653,22
9654,23
9655,22
9656,22
9657,21
9658,21
9659,21
9660,20
9661,22
9662,21
9663,21
9664,21
9665,19
9666,20
9667,19
9668,20
9669,20
9670,18
9671,19
9672,18
9673,18
9674,17
9675,16
9676,16
9677,16
9678,15
9679,15
9680,15
9681,14
9682,15
9683,14
9684,16
9685,14
9686,13
9687,13
9688,14
9689,13
9690,13
9691,14
9692,14
9693,14
9694,12
9695,12
9696,14
9697,13
9698,12
9699,12
9700,13
9701,11
9702,11
9703,12
9704,13
9705,13
9706,11
9707,11
9708,12
9709,11
9710,12
9711,10
9712,11
9713,10
9714,10
9715,10
9716,12
9717,10
9718,11
9719,12
9720,12
9721,12
9722,12
9723,13
9724,11
9725,11
9726,11
9727,10
9728,10
9729,10
9730,12
9731,12
9732,11
9733,11
9734,11
9735,13
9736,12
9737,12
9738,13
9739,12
9740,14
9741,14
9742,13
9743,15
9744,13
9745,15
9746,15
9747,16
9748,16
9749,18
9750,18
9751,18
9752,17
9753,18
9754,18
9755,16
9756,19
9757,18
9758,19
9759,18
9760,18
9761,21
9762,21
9763,21
9764,21
9765,20
9766,20
9767,20
9768,22
9769,20
9770,21
9771,21
9772,19
9773,19
9774,21
9775,21
9776,22
9777,20
9778,21
9779,19
9780,19
9781,19
9782,19
9783,21
9784,21
9785,19
9786,20
9787,20
9788,19
9789,19
9790,19
9791,20
9792,18
9793,19
9794,20
9795,18
9796,20
9797,19
9798,19
9799,19
9800,18
9801,21
9802,21
9803,21
9804,20
9805,20
9806,21
9807,23
9808,21
9809,23
9810,23
9811,23
9812,24
9813,22
9814,23
9815,25
9816,24
9817,25
9818,25
9819,24
9820,25
9821,25
9822,26
9823,26
9824,25
9825,27
9826,28
9827,27
9828,26
9829,26
9830,27
9831,26
9832,27
9833,29
9834,30
9835,28
9836,29
9837,31
9838,31
9839,34
9840,34
9841,35
9842,35
9843,33
9844,37
9845,36
9846,37
9847,39
9848,37
9849,39
9850,39
9851,40
9852,40
9853,39
9854,40
9855,41
9856,41
9857,41
9858,41
9859,43
9860,44
9861,43
9862,43
9863,43
9864,45
9865,44
9866,43
9867,44
9868,42
9869,41
9870,43
9871,40
9872,40
9873,40
9874,39
9875,40
9876,39
9877,37
9878,39
9879,38
9880,38
9881,36
9882,37
9883,37
9884,35
9885,36
9886,36
9887,36
9888,35
9889,34
9890,34
9891,32
9892,32
9893,35
9894,33
9895,34
9896,33
9897,34
9898,34
9899,35
9900,34
9901,35
9902,35
9903,36
9904,34
9905,38
9906,37
9907,39
9908,39
9909,38
9910,40
9911,40
9912,41
9913,40
9914,42
9915,41
9916,41
9917,44
9918,43
9919,44
9920,43
9921,44
9922,43
9923,45
9924,46
9925,45
9926,45
9927,45
9928,45
9929,47
9930,46
9931,48
9932,48
9933,52
9934,50
9935,56
9936,56
9937,58
9938,59
9939,62
9940,64
9941,64
9942,65
9943,67
9944,68
9945,70
9946,70
9947,73
9948,74
9949,73
9950,76
9951,75
9952,77
9953,76
9954,77
9955,78
9956,80
9957,79
9958,80
9959,81
9960,81
9961,81
9962,82
9963,82
9964,81
9965,82
9966,82
9967,82
9968,81
9969,78
9970,78
9971,79
9972,77
9973,75
9974,76
9975,76
9976,74
9977,72
9978,72
9979,71
9980,71
9981,69
9982,71
9983,68
9984,70
9985,67
9986,68
9987,68
9988,68
9989,68
9990,67
9991,65
9992,66
9993,65
9994,66
9995,65
9996,65
9997,64
9998,64
9999,64
10000,62
10001,61
10002,60
10003,57
10004,55
10005,54
10006,54
10007,51
10008,49
10009,48
10010,47
10011,45
10012,44
10013,45
10014,44
10015,41
10016,40
10017,41
10018,40
10019,39
10020,38
10021,38
10022,36
10023,37
10024,37
10025,37
10026,36
10027,35
10028,35
10029,34
10030,34
10031,33
10032,31
10033,34
10034,34
10035,33
10036,33
10037,32
10038,31
10039,32
10040,32
10041,31
10042,31
10043,30
10044,31
10045,31
10046,30
10047,29
10048,29
10049,29
10050,30
10051,28
10052,30
10053,29
10054,29
10055,30
10056,30
10057,29
10058,30
10059,28
10060,27
10061,30
10062,28
10063,30
10064,28
10065,28
10066,27
10067,26
10068,28
10069,27
10070,26
10071,26
10072,26
10073,24
10074,25
10075,23
10076,24
10077,23
10078,21
10079,24
10080,21
10081,21
10082,22
10083,19
10084,19
10085,19
10086,21
10087,20
10088,19
10089,17
10090,20
10091,19
10092,20
10093,16
10094,19
10095,18
10096,18
10097,17
10098,18
10099,18
10100,18
10101,18
10102,18
10103,16
10104,16
10105,16
10106,16
10107,17
10108,16
10109,15
10110,14
10111,15
10112,15
10113,15
10114,14
10115,15
10116,14
10117,15
10118,15
10119,14
10120,14
10121,14
10122,14
10123,14
10124,14
10125,13
10126,14
10127,12
10128,12
10129,12
10130,12
10131,14
10132,14
10133,15
10134,14
10135,13
10136,13
10137,15
10138,15
10139,18
10140,16
10141,19
10142,18
10143,21
10144,20
10145,22
10146,22
10147,22
10148,24
10149,23
10150,22
10151,26
10152,26
10153,26
10154,28
10155,26
10156,28
10157,29
10158,30
10159,30
10160,30
10161,31
10162,32
10163,31
10164,33
10165,31
10166,31
10167,32
10168,33
10169,34
10170,34
10171,34
10172,35
10173,35
10174,35
10175,34
10176,34
10177,34
10178,35
10179,36
10180,35
10181,38
10182,36
10183,38
10184,38
10185,36
10186,36
10187,37
10188,39
10189,38
10190,38
10191,38
10192,40
10193,37
10194,38
10195,39
10196,39
10197,39
10198,38
10199,38
10200,38
10201,36
10202,34
10203,35
10204,33
10205,34
10206,33
10207,29
10208,29
10209,30
10210,28
10211,29
10212,28
10213,27
10214,25
10215,26
10216,25
10217,25
10218,24
10219,23
10220,24
10221,22
10222,22
10223,24
10224,24
10225,21
10226,22
10227,21
10228,20
10229,19
10230,19
10231,20
10232,19
10233,19
10234,19
10235,19
10236,19
10237,20
10238,20
10239,19
10240,20
10241,19
10242,19
10243,19
10244,22
10245,21
10246,21
10247,19
10248,19
10249,21
10250,21
10251,22
10252,19
10253,20
10254,20
10255,21
10256,21
10257,21
10258,22
10259,21
10260,22
10261,20
10262,22
10263,22
10264,20
10265,22
10266,22
10267,22
10268,21
10269,22
10270,23
10271,23
10272,25
10273,25
10274,25
10275,26
10276,24
10277,25
10278,26
10279,27
10280,25
10281,28
10282,28
10283,29
10284,28
10285,30
10286,29
10287,28
10288,27
10289,30
10290,28
10291,30
10292,30
10293,28
10294,29
10295,29
10296,29
10297,31
10298,31
10299,31
10300,30
10301,30
10302,30
10303,28
10304,29
10305,29
10306,29
10307,30
10308,28
10309,30
10310,28
10311,28
10312,27
10313,28
10314,28
10315,27
10316,29
10317,27
10318,27
10319,29
10320,28
10321,30
10322,30
10323,30
10324,31
10325,31
10326,34
10327,34
10328,34
10329,33
10330,32
10331,36
10332,35
10333,35
10334,36
10335,37
10336,37
10337,36
10338,37
10339,38
10340,37
10341,38
10342,38
10343,39
10344,38
10345,40
10346,40
10347,39
10348,40
10349,39
10350,40
10351,41
10352,40
10353,40
10354,40
10355,41
10356,41
10357,41
10358,41
10359,41
10360,40
10361,42
10362,41
10363,42
10364,43
10365,44
10366,41
10367,44
10368,42
10369,44
10370,44
10371,44
10372,45
10373,45
10374,46
10375,46
10376,44
10377,45
10378,47
10379,46
10380,46
10381,47
10382,47
10383,48
10384,48
10385,48
10386,48
10387,49
10388,48
10389,49
10390,49
10391,49
10392,50
10393,50
10394,48
10395,50
10396,50
10397,50
10398,48
10399,49
10400,49
10401,47
10402,45
10403,45
10404,44
10405,42
10406,40
10407,39
10408,39
10409,37
10410,36
10411,35
10412,32
10413,32
10414,31
10415,31
10416,30
10417,30
10418,29
10419,29
10420,26
10421,26
10422,26
10423,25
10424,25
10425,25
10426,24
10427,25
10428,23
10429,23
10430,21
10431,21
10432,22
10433,21
10434,22
10435,21
10436,20
10437,19
10438,19
10439,19
10440,19
10441,19
10442,18
10443,18
10444,20
10445,17
10446,17
10447,17
10448,19
10449,19
10450,16
10451,16
10452,18
10453,18
10454,16
10455,17
10456,18
10457,17
10458,18
10459,18
10460,17
10461,16
10462,16
10463,16
10464,17
10465,17
10466,17
10467,17
10468,18
10469,17
10470,18
10471,18
10472,21
10473,22
10474,20
10475,23
10476,24
10477,23
10478,25
10479,26
10480,27
10481,26
10482,28
10483,28
10484,30
10485,29
10486,29
10487,31
10488,31
10489,33
10490,34
10491,33
10492,36
10493,35
10494,36
10495,34
10496,37
10497,38
10498,37
10499,38
10500,40
10501,36
10502,39
10503,39
10504,39
10505,39
10506,41
10507,41
10508,41
10509,40
10510,41
10511,42
10512,43
10513,43
10514,43
10515,42
10516,43
10517,42
10518,42
10519,44
10520,45
10521,44
10522,45
10523,44
10524,44
10525,45
10526,45
10527,45
10528,45
10529,46
10530,44
10531,47
10532,44
10533,47
10534,47
10535,47
10536,45
10537,48
10538,47
10539,49
10540,49
10541,47
10542,49
10543,50
10544,50
10545,49
10546,49
10547,52
10548,50
10549,52
10550,51
10551,50
10552,51
10553,52
10554,53
10555,52
10556,50
10557,51
10558,51
10559,52
10560,51
10561,52
10562,54
10563,53
10564,54
10565,56
10566,53
10567,55
10568,56
10569,56
10570,59
10571,59
10572,60
10573,62
10574,61
10575,64
10576,65
10577,66
10578,67
10579,68
10580,67
10581,68
10582,70
10583,71
10584,69
10585,70
10586,72
10587,71
10588,71
10589,72
10590,73
10591,73
10592,74
10593,74
