Time,Light
12469,31
12475,31
12481,31
12487,32
12492,32
12498,32
12504,32
12510,32
12516,33
12521,34
12527,34
12533,34
12539,34
12544,34
12550,35
12556,35
12562,36
12567,36
12573,36
12579,36
12585,36
12590,37
12596,38
12602,37
12608,38
12613,38
12619,38
12625,39
12631,39
12636,39
12642,39
12648,40
12654,40
12659,41
12665,41
12671,41
12677,41
12682,41
12688,42
12694,43
12700,43
12705,42
12711,43
12717,43
12723,44
12729,44
12734,44
12740,44
12746,44
12752,45
12757,45
12763,45
12769,45
12775,45
12780,45
12786,46
12792,46
12798,46
12803,46
12809,46
12815,46
12821,47
12826,46
12832,46
12838,46
12844,46
12849,47
12855,47
12861,47
12867,46
12872,46
12878,47
12884,47
12890,46
12895,46
12901,46
12907,46
12913,46
12919,46
12924,45
12930,45
12936,45
12942,45
12947,45
12953,45
12959,45
12965,44
12970,44
12976,45
12982,45
12988,44
12993,44
12999,44
13005,44
13011,44
13016,44
13022,43
13028,43
13034,42
13039,43
13045,43
13051,42
13057,42
13062,41
13068,41
13074,41
13080,41
13086,40
13091,39
13097,39
13103,39
13109,39
13114,39
13120,38
13126,38
13132,37
13137,38
13143,37
13149,37
13155,36
13160,36
13166,36
13172,36
13178,36
13183,35
13189,34
13195,34
13201,34
13206,34
13212,33
13218,33
13224,32
13229,32
13235,32
13241,32
13247,31
13252,31
13258,30
13264,30
13270,30
13275,30
13281,30
13287,29
13293,29
13298,29
13304,29
13310,29
13316,29
13321,29
13327,29
13333,29
13339,29
13344,29
13350,29
13356,28
13362,29
13368,29
13373,29
13379,29
13385,28
13391,28
13396,29
13402,28
13408,28
13414,28
13419,28
13425,28
13431,28
13437,28
13442,28
13448,28
13454,28
13460,29
13465,29
13471,29
13477,29
13483,29
13489,29
13494,30
13500,30
13506,30
13512,30
13517,30
13523,31
13529,31
13535,32
13540,32
13546,32
13552,32
13558,33
13563,33
13569,34
13575,34
13581,34
13586,34
13592,35
13598,35
13604,35
13610,35
13615,35
13621,35
13627,36
13633,36
13638,36
13644,36
13650,37
13656,37
13661,38
13667,38
13673,38
13679,38
13684,39
13690,40
13696,40
13702,40
13707,40
13713,40
13719,41
13725,42
13730,42
13736,42
13742,42
13748,42
13753,43
13759,43
13765,43
13771,43
13776,43
13782,44
13788,44
13794,45
13799,44
13805,44
13811,45
13817,45
13822,45
13828,45
13834,45
13840,45
13845,45
13851,46
13857,46
13863,46
13868,45
13874,45
